geometry,objectid,id,name,address,city,state,zip,zip4,telephone,type,status,population,county,countyfips,country,latitude,longitude,naics_code,naics_desc,source,sourcedate,val_method,val_date,website,state_id,alt_name,st_fips,owner,ttl_staff,beds,trauma,helipad
POINT (-96.755794183 32.999196276),8445,0073275080,EMINENT MEDICAL CENTER,1351 W PRESIDENT BUSH HWY,RICHARDSON,TX,75080,NOT AVAILABLE,(817) 800-8353,GENERAL ACUTE CARE,OPEN,5,COLLIN,48085,USA,32.999196,-96.755794,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://eminentmedicalcenter.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,5,NOT AVAILABLE,NOT AVAILABLE
POINT (-100.229184399 33.15056005),8446,0006479502,STONEWALL MEMORIAL HOSPITAL,821 NORTH BROADWAY STREET,ASPERMONT,TX,79502,NOT AVAILABLE,(940) 989-3551,CRITICAL ACCESS,OPEN,20,STONEWALL,48433,USA,33.15056,-100.229184,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.smhdhealth.org/,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,20,LEVEL IV,Y
POINT (-102.545989987 32.338043359),8447,0006379714,PERMIAN REGIONAL MEDICAL CENTER,720 NORTHEAST HOSPITAL DRIVE,ANDREWS,TX,79714,NOT AVAILABLE,(432) 464-2103,GENERAL ACUTE CARE,OPEN,34,ANDREWS,48003,USA,32.338043,-102.54599,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.permianregional.com,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,34,LEVEL IV,Y
POINT (-96.666490315 32.996081561),8448,0073475082,METHODIST RICHARDSON MEDICAL CENTER,2831 E PRESIDENT GEORGE BUSH HWY,RICHARDSON,TX,75082,NOT AVAILABLE,(469) 204-2000,GENERAL ACUTE CARE,OPEN,184,COLLIN,48085,USA,32.996082,-96.66649,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.methodisthealthsystem.org/Richardson,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,183,NOT AVAILABLE,Y
POINT (-73.956595517 40.764274317),8449,0117510021,MEMORIAL HOSPITAL FOR CANCER AND ALLIED DISEASES,1275 YORK AVENUE,NEW YORK,NY,10021,NOT AVAILABLE,(212) 639-2000,SPECIAL,OPEN,514,NEW YORK,36061,USA,40.764274,-73.956596,622310,CANCER HOSPITALS,http://www.health.ny.gov/regulations/hcra/provider.htm,2017-12-21T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-22T00:00:00.000Z,https://www.mskcc.org/,7002020H,NOT AVAILABLE,36,NON-PROFIT,-999,514,NOT AVAILABLE,NOT AVAILABLE
POINT (-96.399321326 30.145672507),8450,0007677833,BAYLOR SCOTT & WHITE HOSPITAL - BRENHAM,700 MEDICAL PARKWAY,BRENHAM,TX,77833,NOT AVAILABLE,(979) 337-5000,GENERAL ACUTE CARE,OPEN,60,WASHINGTON,48477,USA,30.145673,-96.399321,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.swbrenham.org,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,60,LEVEL IV,Y
POINT (-101.49167553 32.236377845),8451,0007879720,SCENIC MOUNTAIN MEDICAL CENTER,1601 WEST 11TH PLACE,BIG SPRING,TX,79720,NOT AVAILABLE,(432) 263-1211,GENERAL ACUTE CARE,OPEN,150,HOWARD,48227,USA,32.236378,-101.491676,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.smmccares.com,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,150,LEVEL IV,Y
POINT (-96.771801557 33.001401852),8452,0073575075,STAR MEDICAL CENTER,4100 MAPLESHADE LANE,PLANO,TX,75075,NOT AVAILABLE,(972) 265-1050,GENERAL ACUTE CARE,OPEN,7,COLLIN,48085,USA,33.001402,-96.771802,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://starmedicalcenter.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,7,NOT AVAILABLE,NOT AVAILABLE
POINT (-74.737524399 41.709060786),8453,0120812742,CATSKILL REGIONAL MEDICAL CENTER,68 HARRIS-BUSHVILLE RD,HARRIS,NY,12742,NOT AVAILABLE,(845) 794-3300,GENERAL ACUTE CARE,OPEN,154,SULLIVAN,36105,USA,41.709061,-74.737524,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.health.ny.gov/regulations/hcra/provider.htm,2017-12-21T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-22T00:00:00.000Z,http://www.crmcny.org/,5263000H,NOT AVAILABLE,36,NON-PROFIT,-999,154,NOT AVAILABLE,NOT AVAILABLE
POINT (-81.690868471 41.480695299),8454,0122944113,GRACE HOSPITAL,2307 WEST 14TH STREET,CLEVELAND,OH,44113,NOT AVAILABLE,(216) 456-3891,GENERAL ACUTE CARE,OPEN,-999,CUYAHOGA,39035,USA,41.480695,-81.690868,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,NOT AVAILABLE,NOT AVAILABLE,NOT AVAILABLE,39,NOT AVAILABLE,-999,-999,NOT AVAILABLE,NOT AVAILABLE
POINT (-96.977474165 30.857279415),8455,0009976520,LITTLE RIVER HEALTHCARE - CAMERON HOSPITAL,806 NORTH CROCKETT AVENUE,CAMERON,TX,76520,NOT AVAILABLE,(254) 605-1300,GENERAL ACUTE CARE,OPEN,10,MILAM,48331,USA,30.857279,-96.977474,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://lrhealthcare.com/locations/cameron-hospital,NOT AVAILABLE,CENTRAL TEXAS HOSPITAL,48,PROPRIETARY,-999,10,NOT AVAILABLE,NOT AVAILABLE
POINT (-83.427094959 39.547856936),8456,0122843160,FAYETTE COUNTY MEMORIAL HOSPITAL,1430 COLUMBUS AVENUE,WASHINGTON CH,OH,43160,NOT AVAILABLE,(740) 333-2705,CRITICAL ACCESS,OPEN,25,FAYETTE,39047,USA,39.547857,-83.427095,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.fcmh.org/,1168,NOT AVAILABLE,39,GOVERNMENT - LOCAL,-999,25,NOT AVAILABLE,Y
POINT (-83.596244096 41.620206255),8457,0121843614,ADVANCED SPECIALTY HOSPITAL OF TOLEDO,1015 GARDEN LAKE PARKWAY,TOLEDO,OH,43614,NOT AVAILABLE,(419) 381-0037,LONG TERM CARE,OPEN,40,LUCAS,39095,USA,41.620206,-83.596244,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.communicarehealth.com/facility/advanced-specialty-hospitals-of-toledo/,1477,NOT AVAILABLE,39,PROPRIETARY,-999,40,NOT AVAILABLE,NOT AVAILABLE
POINT (-80.635042862 41.00301259),8458,0123044512,GREENBRIAR REHABILITATION HOSPITAL,"8064 SOUTH AVENUE,SUITE ONE",BOARDMAN,OH,44512,NOT AVAILABLE,(330) 965-6432,REHABILITATION,OPEN,29,MAHONING,39099,USA,41.003013,-80.635043,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.advancedspecialtyhospitals.com/Adv-spec-Greenbriar.htm,1440,NOT AVAILABLE,39,NOT AVAILABLE,-999,-999,NOT AVAILABLE,NOT AVAILABLE
POINT (-81.513451264 41.096930372),8459,0122544310,CRYSTAL CLINIC ORTHOPAEDIC CENTER,444 NORTH MAIN STREET,AKRON,OH,44310,NOT AVAILABLE,(330) 762-2262,SPECIAL,OPEN,94,SUMMIT,39153,USA,41.09693,-81.513451,622310,ORTHOPEDIC HOSPITALS,http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.crystalclinic.com/locations/akron,1484,NOT AVAILABLE,39,PROPRIETARY,-999,94,NOT AVAILABLE,NOT AVAILABLE
POINT (-98.290084819 29.594275309),8460,0073778154,BAPTIST EMERGENCY HOSPITAL,16977 I-35 NORTH,SCHERTZ,TX,78154,NOT AVAILABLE,(210) 571-8400,GENERAL ACUTE CARE,OPEN,8,COMAL,48091,USA,29.594275,-98.290085,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.baptistemergencyhospital.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,8,NOT AVAILABLE,N
POINT (-98.069997172 29.722005823),8461,0073878130,RESOLUTE HEALTH,555 CREEKSIDE CROSSING,NEW BRAUNFELS,TX,78130,NOT AVAILABLE,(830) 500-6602,GENERAL ACUTE CARE,OPEN,128,COMAL,48091,USA,29.722006,-98.069997,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,https://www.resolutehealth.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,128,NOT AVAILABLE,Y
POINT (-96.766554305 32.88843795),8462,0074275231,FIRST BAPTIST MEDICAL CENTER,8111 MEADOW ROAD,DALLAS,TX,75231,NOT AVAILABLE,(972) 247-7767,GENERAL ACUTE CARE,OPEN,18,DALLAS,48113,USA,32.888438,-96.766554,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.fbmcdallas.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,16,NOT AVAILABLE,NOT AVAILABLE
POINT (-79.749910175 34.928593503),8463,0006728379,FIRSTHEALTH RICHMOND MEMORIAL HOSPITAL,925 LONG DR,ROCKINGHAM,NC,28379,NOT AVAILABLE,(910) 417-3000,GENERAL ACUTE CARE,OPEN,99,RICHMOND,37153,USA,34.928594,-79.74991,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,https://www2.ncdhhs.gov/dhsr/reports.htm,2017-09-28T00:00:00.000Z,IMAGERY WITH OTHER,2017-11-09T00:00:00.000Z,https://www.firsthealth.org/directory/hospitals-and-service-locations/firsthealth-moore-regional-hospital-richmond,NOT AVAILABLE,FIRSTHEALTH RICHMOND MEMORIAL HOSPITAL,37,NON-PROFIT,-999,99,NOT AVAILABLE,Y
POINT (-99.932051264 47.767096887),8464,0003658341,ST ALOISIUS MEDICAL CENTER,325 E BREWSTER ST,HARVEY,ND,58341,NOT AVAILABLE,(701) 324-4651,CRITICAL ACCESS,OPEN,25,WELLS,38103,USA,47.767097,-99.932051,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.ndhealth.gov/hf/North_Dakota_Hospitals_Critical_access.htm,2017-09-11T00:00:00.000Z,IMAGERY,2017-10-02T00:00:00.000Z,http://www.staloisius.com,5023A,NOT AVAILABLE,38,NON-PROFIT,-999,25,NOT AVAILABLE,Y
POINT (-81.598482821 41.489979264),8465,0123444120,SELECT SPECIALTY HOSPITAL - CLEVELAND FAIRHILL,11900 FAIRHILL ROAD,CLEVELAND,OH,44120,NOT AVAILABLE,(216) 231-2094,LONG TERM CARE,OPEN,68,CUYAHOGA,39035,USA,41.489979,-81.598483,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://clevelandfairhill.selectspecialtyhospitals.com/,1468,NOT AVAILABLE,39,PROPRIETARY,-999,68,NOT AVAILABLE,NOT AVAILABLE
POINT (-82.979524043 39.95251412),8466,0124143205,NATIONWIDE CHILDREN'S HOSPITAL,700 CHILDREN'S DRIVE,COLUMBUS,OH,43205,NOT AVAILABLE,(614) 355-0802,CHILDREN,OPEN,468,FRANKLIN,39049,USA,39.952514,-82.979524,622310,"CHILDREN'S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.nationwidechildrens.org/,1169,NOT AVAILABLE,39,NON-PROFIT,-999,468,PEDIATRIC LEVEL I,Y
POINT (-84.480232564 39.212758671),8467,0123145216,HEALTHSOUTH REHABILITATION HOSPITAL AT DRAKE,151 WEST GALBRAITH ROAD,CINCINNATI,OH,45216,NOT AVAILABLE,(513) 418-5655,REHABILITATION,OPEN,60,HAMILTON,39061,USA,39.212759,-84.480233,622310,"REHABILITATION HOSPITALS (EXCEPT ALCOHOLISM, DRUG ADDICTION)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.healthsouthdrake.com/,1502,NOT AVAILABLE,39,PROPRIETARY,-999,60,NOT AVAILABLE,NOT AVAILABLE
POINT (-83.020291763 39.940678641),8468,0124343223,OHIO HOSPITAL FOR PSYCHIATRY,880 GREENLAWN AVENUE,COLUMBUS,OH,43223,NOT AVAILABLE,(614) 449-9664,PSYCHIATRIC,OPEN,90,FRANKLIN,39049,USA,39.940679,-83.020292,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.ohiohospitalforpsychiatry.com/,1459,NOT AVAILABLE,39,PROPRIETARY,-999,90,NOT AVAILABLE,NOT AVAILABLE
POINT (-81.572578469 41.348951599),8469,0124244067,NORTHCOAST BEHAVIORAL HEALTHCARE NORTHFIELD CAMPUS,1756 SAGAMORE ROAD,NORTHFIELD,OH,44067,NOT AVAILABLE,(330) 467-7131,PSYCHIATRIC,OPEN,-999,SUMMIT,39153,USA,41.348952,-81.572578,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://mha.ohio.gov/default.aspx?tabid=190,NOT AVAILABLE,NOT AVAILABLE,39,GOVERNMENT - STATE,-999,-999,NOT AVAILABLE,NOT AVAILABLE
POINT (-82.992629178 38.74825796),8470,0123745662,KINGS DAUGHTERS MEDICAL CENTER OHIO,1901 ARGONNE ROAD,PORTSMOUTH,OH,45662,NOT AVAILABLE,(740) 991-0081,GENERAL ACUTE CARE,OPEN,10,SCIOTO,39145,USA,38.748258,-82.992629,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.kdmcohio.com/,1508,NOT AVAILABLE,39,NON-PROFIT,-999,10,NOT AVAILABLE,NOT AVAILABLE
POINT (-99.425623077 31.828543428),8471,0011276834,COLEMAN COUNTY MEDICAL CENTER,310 SOUTH PECOS STREET,COLEMAN,TX,76834,NOT AVAILABLE,(325) 625-2135,CRITICAL ACCESS,OPEN,25,COLEMAN,48083,USA,31.828543,-99.425623,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.colemantexas.org/hospital.html,NOT AVAILABLE,NOT AVAILABLE,48,GOVERNMENT - DISTRICT/AUTHORITY,-999,25,LEVEL IV,NOT AVAILABLE
POINT (-81.605813744 41.507561206),8472,0124744106,RAINBOW BABIES AND CHILDRENS HOSPITAL,11100 EUCLID AVENUE,CLEVELAND,OH,44106,NOT AVAILABLE,(216) 844-1000,CHILDREN,OPEN,-999,CUYAHOGA,39035,USA,41.507561,-81.605814,622310,"CHILDREN'S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.uhhospitals.org/rainbow,NOT AVAILABLE,NOT AVAILABLE,39,NON-PROFIT,-999,-999,PEDIATRIC LEVEL I,NOT AVAILABLE
POINT (-84.154228142 39.736012126),8473,0125345420,"ACCESS HOSPITAL DAYTON, LLC",2611 WAYNE AVENUE,DAYTON,OH,45420,NOT AVAILABLE,(937) 256-7801,PSYCHIATRIC,OPEN,110,MONTGOMERY,39113,USA,39.736012,-84.154228,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.accesshospital.com/,1499,NOT AVAILABLE,39,PROPRIETARY,-999,110,NOT AVAILABLE,NOT AVAILABLE
POINT (-80.658406384 41.113934186),8474,0125744501,SELECT SPECIALTY HOSPITAL - YOUNGSTOWN,1044 BELMONT AVE,YOUNGSTOWN,OH,44501,NOT AVAILABLE,(330) 480-6664,LONG TERM CARE,OPEN,31,MAHONING,39099,USA,41.113934,-80.658406,622310,"HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://youngstown.selectspecialtyhospitals.com/,1432,NOT AVAILABLE,39,PROPRIETARY,-999,31,NOT AVAILABLE,NOT AVAILABLE
POINT (-84.478966946 40.877400516),8475,0125045863,RIDGEVIEW HOSPITAL,17872 LINCOLN HIGHWAY,MIDDLE POINT,OH,45863,NOT AVAILABLE,(419) 968-2950,PSYCHIATRIC,OPEN,86,VAN WERT,39161,USA,40.877401,-84.478967,622210,"HOSPITALS, PSYCHIATRIC (EXCEPT CONVALESCENT)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://ridgeviewhospital.net/,1505,NOT AVAILABLE,39,PROPRIETARY,-999,86,NOT AVAILABLE,NOT AVAILABLE
POINT (-106.349951882 31.756491954),8476,0075279925,DEL SOL MEDICAL CENTER A CAMPUS OF LPDS HEALTHCARE,10301 GATEWAY BOULEVARD WEST,EL PASO,TX,79925,NOT AVAILABLE,(915) 595-9000,GENERAL ACUTE CARE,OPEN,347,EL PASO,48135,USA,31.756492,-106.349952,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://laspalmasdelsolhealthcare.com/location/del-sol-medical-center,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,347,LEVEL II,NOT AVAILABLE
POINT (-96.857910078 32.427518915),8477,0075475165,BAYLOR SCOTT & WHITE MEDICAL CENTER AT WAXAHACHIE,2400 N I-35 E,WAXAHACHIE,TX,75165,NOT AVAILABLE,(469) 843-4000,GENERAL ACUTE CARE,OPEN,104,ELLIS,48139,USA,32.427519,-96.85791,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,https://www.baylorhealth.com/PhysiciansLocations/Waxahachie/Pages/Default.aspx,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,104,NOT AVAILABLE,Y
POINT (-95.636436147 29.589903162),8478,0075577479,MEMORIAL HERMANN SURGICAL HOSPITAL FIRST COLONY,16906 SOUTH WEST FREEWAY,SUGAR LAND,TX,77479,NOT AVAILABLE,(281) 243-1000,GENERAL ACUTE CARE,OPEN,6,FORT BEND,48157,USA,29.589903,-95.636436,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://memorialhermannfirstcolony.com/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,6,NOT AVAILABLE,N
POINT (-95.713926088 29.555153305),8479,0075677479,OAKBEND MEDICAL CENTER - WILLIAMS WAY,22003 SOUTHWEST FREEWAY,SUGAR LAND,TX,77479,NOT AVAILABLE,(281) 341-2000,GENERAL ACUTE CARE,OPEN,57,FORT BEND,48157,USA,29.555153,-95.713926,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,https://www.oakbendmedcenter.org/,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,57,NOT AVAILABLE,Y
POINT (-95.125863987 29.544771245),8480,0076177598,BAY AREA REGIONAL MEDICAL CENTER,200 BLOSSOM STREET,WEBSTER,TX,77598,NOT AVAILABLE,(281) 525-6530,GENERAL ACUTE CARE,OPEN,170,HARRIS,48021,USA,29.544771,-95.125864,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY,2017-12-18T00:00:00.000Z,http://www.barmc.us/,NOT AVAILABLE,NOT AVAILABLE,48,PROPRIETARY,-999,170,NOT AVAILABLE,NOT AVAILABLE
POINT (-95.448993965 30.090601289),8481,0076277389,CHI ST LUKES HEALTH - SPRINGWOODS VILLAGE,2255 E MOSSY OAKS RD,SPRING,TX,77389,NOT AVAILABLE,(346) 305-5000,GENERAL ACUTE CARE,OPEN,4,HARRIS,48021,USA,30.090601,-95.448994,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.dshs.texas.gov/facilities/find-a-licensee.aspx,2017-12-14T00:00:00.000Z,IMAGERY WITH OTHER,2017-12-18T00:00:00.000Z,http://www.springwoodsvillagehospital.org/,NOT AVAILABLE,NOT AVAILABLE,48,NON-PROFIT,-999,4,NOT AVAILABLE,NOT AVAILABLE
POINT (-102.084488198 48.674238353),8482,0001558746,KENMARE COMMUNITY HOSPITAL,317 1ST AVENUE,KENMARE,ND,58746,NOT AVAILABLE,(701) 385-4296,CRITICAL ACCESS,OPEN,25,WARD,38101,USA,48.674238,-102.084488,622110,GENERAL MEDICAL AND SURGICAL HOSPITALS,http://www.ndhealth.gov/hf/North_Dakota_Hospitals_Critical_access.htm,2017-09-11T00:00:00.000Z,IMAGERY,2017-10-02T00:00:00.000Z,http://www.kenmarend.com/quality-of-life/healthcare/,5028P,NOT AVAILABLE,38,GOVERNMENT - LOCAL,-999,25,NOT AVAILABLE,NOT AVAILABLE
POINT (-82.99534134 39.933084024),8483,0125943207,SELECT SPECIALTY HOSPITAL COLUMBUS SOUTH,1430 SOUTH HIGH STREET,COLUMBUS,OH,43207,NOT AVAILABLE,(614) 456-0339,LONG TERM CARE,OPEN,43,FRANKLIN,39049,USA,39.933084,-82.995341,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://columbussouth.selectspecialtyhospitals.com/,1474,NOT AVAILABLE,39,PROPRIETARY,-999,43,NOT AVAILABLE,NOT AVAILABLE
POINT (-84.501273967 39.137267881),8484,0127045229,SHRINERS HOSPITALS FOR CHILDREN - CINCINNATI,3229 BURNETT AVENUE,CINCINNATI,OH,45229,NOT AVAILABLE,(513) 872-6317,CHILDREN,OPEN,30,HAMILTON,39061,USA,39.137268,-84.501274,622310,"CHILDREN'S HOSPITALS, SPECIALTY (EXCEPT PSYCHIATRIC, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://shrinershospitalcincinnati.org/,1808,NOT AVAILABLE,39,NON-PROFIT,-999,30,NOT AVAILABLE,NOT AVAILABLE
POINT (-84.520803574 39.140054383),8485,0126345220,"SELECT SPECIALTY HOSPITAL-CINCINNATI, INC","375 DIXMYTH AVE,15TH FLOOR",CINCINNATI,OH,45220,NOT AVAILABLE,(513) 862-4444,LONG TERM CARE,OPEN,36,HAMILTON,39061,USA,39.140054,-84.520804,622310,"EXTENDED CARE HOSPITALS (EXCEPT MENTAL, SUBSTANCE ABUSE)",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://cincinnati.selectspecialtyhospitals.com/,1424,NOT AVAILABLE,39,PROPRIETARY,-999,36,NOT AVAILABLE,NOT AVAILABLE
POINT (-83.689245667 41.589757297),8486,0126543537,ARROWHEAD BEHAVIORAL HEALTH,1725 TIMBER LINE ROAD,MAUMEE,OH,43537,NOT AVAILABLE,(419) 891-9333,PSYCHIATRIC,OPEN,48,LUCAS,39095,USA,41.589757,-83.689246,622210,"HOSPITALS, SUBSTANCE ABUSE",http://publicapps.odh.ohio.gov/EID/Default.aspx,2018-03-15T00:00:00.000Z,IMAGERY WITH OTHER,2018-04-26T00:00:00.000Z,http://www.arrowheadbehavioral.com/,NOT AVAILABLE,NOT AVAILABLE,39,NOT AVAILABLE,-999,48,NOT AVAILABLE,NOT AVAILABLE
