geometry,objectid,fac_name,name,address,city_state,city,state,zip,operating,medicare,medicare_i,medicaid,medicaid_i,certified,county,admin,phone,emergency,emergenc_1,emergenc_2,emergenc_3,date_geoco,source,geo_tract,geo_county,geo_zip,factype,symbol,latitude,longitude,type
POINT (-104.915718 39.6544109997),1436,HIGHPOINTE ASSISTED LIVING & MEMORY CARE (23M205),HIGHPOINTE ASSISTED LIVING & MEMORY CARE,6383 E GIRARD PLACE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/100,ARAPAHOE,Ms LEBANA PRAHL,(303) 756-4567,Jayna Sullivan,(720) 870-9007,(303) 756-9615,jsullivan@spectrumretirement.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006812,DENVER,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.654411,-104.915718,ALRONLY
POINT (-104.926163 39.6553189998),1437,MOUNTAIN SOUND MUSIC THERAPY (10Y768),MOUNTAIN SOUND MUSIC THERAPY,3358 S FLAMINGO WAY,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms CAITLIN BRITT,(970) 682-8499,,,(303) 999-9999,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031004003,DENVER,80222,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.655319,-104.926163,HCBS-IDD
POINT (-104.919273 39.674789),1438,HOLLY HEIGHTS CARE CENTER (020412),HOLLY HEIGHTS CARE CENTER,6000 EAST ILIFF AVE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,065124,t,5651245,133/133,ARAPAHOE,Ms LYNN PATRICIA STOCKWELL,(303) 757-5441,hollyhites@aol.com,,(303) 757-8862,hollyhites@aol.com; Admin lstockwell@hollyheights.net,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Nursing Home,Assisted Living Residence/Nursing Home,39.674789,-104.919273,S/NF DP
POINT (-104.918259 39.6748010003),1439,HIGHLINE REHABILITATION AND CARE COMMUNITY (020437),HIGHLINE REHABILITATION AND CARE COMMUNITY,6060 EAST ILIFF AVE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,065256,t,15526755,135/135,DENVER,Ms MARIE STERN,(303) 759-4221,Marie Stern,(303) 999-5619,(303) 759-4005,jrichardson@vivage.com; mstern@vivage.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Nursing Home,Assisted Living Residence/Nursing Home,39.674801,-104.918259,SNF/NF
POINT (-104.917915 39.6784099997),1440,NAMASTE HOSPICE (1704DM),NAMASTE HOSPICE,"6000 EAST EVANS AVENUE, SUITE 2-400","DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,061545,t,5800412,0/0,ARAPAHOE,Mr RICHARD LEWIS,(303) 730-3578,,,(303) 730-3657,rlewis@namaste-health.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Hospice (Medicare),Hospice,39.67841,-104.917915,HOSPICE
POINT (-104.924629 39.667721),1441,ASPEN SIESTA (020494),ASPEN SIESTA,5353 E YALE AVE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/37,ARAPAHOE,Ms VICKI LYNN WEDDLE,(303) 757-1209,Vicki Weddle,(303) 463-1682,(303) 758-4427,njohnson@aspensiesta.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Nursing Home (Licensed),Assisted Living Residence/Nursing Home,39.667721,-104.924629,NCF-LIC
POINT (-104.918716 39.6767229999),1442,ROCKY MOUNTAIN ADULT DAY CARE (10A928),ROCKY MOUNTAIN ADULT DAY CARE,2200 SOUTH JASMINE STREET,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,t,56884311,0/0,ARAPAHOE,M. KHEIRANDISH,(303) 691-2373,Ali,(720) 327-4674,(303) 691-2383,ali@rmmed.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Adult Day,Adult Day Care Facility,39.676723,-104.918716,ADAY
POINT (-104.917915 39.6784099997),1443,NAMASTE HOME HEALTH (04K559),NAMASTE HOME HEALTH,6000 E EVANS AVE STE 2-400,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,067471,t,90771761,0/0,ARAPAHOE,Mr RICHARD LEWIS,(303) 228-7783,Richard Lewis,(303) 228-7783,(303) 346-2419,rlewis@ensigngroup.net,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home Health Agency - Medicare/Medicaid,Home Health,39.67841,-104.917915,HHA-1819
POINT (-104.917915 39.6784099997),1444,PROGRESSIVE HOME HEALTH SERVICES LLC (04L580),PROGRESSIVE HOME HEALTH SERVICES LLC,6000 E EVANS AVE BLDG 1 SUITE 401,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,067512,f,,0/0,ARAPAHOE,Ms OLUFUNMILOLA OGUNMODEDE,(720) 339-2129,,,(888) 863-3084,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home Health Agency - Medicare/Medicaid,Home Health,39.67841,-104.917915,HHA-1819
POINT (-104.918861 39.6770060003),1445,AZIN HOME CARE INC (04D462),AZIN HOME CARE INC,2175 S JASMINE ST UNIT 215,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,MARZIEH GHAIVIPANJEH,(720) 404-6704,Marzieh,(720) 404-6704,(303) 691-2383,elham_10@yahoo.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home Health Agency - HCA license - personal care homemaker,Home Health,39.677006,-104.918861,HCA-PHS
POINT (-104.917915 39.6784099997),1446,LOVING LIFE HOST HOMES (10G374),LOVING LIFE HOST HOMES,6000 E EVANS AVE BLDG 3 STE 111,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,t,55831885,0/0,ARAPAHOE,Ms TARA KING,(615) 604-6385,Tara B. King,(615) 604-6385,,zestyenterprisesllc@gmail.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.67841,-104.917915,HCBS-IDD
POINT (-104.913048 39.6747669999),1447,RELAX ADULT DAYCARE CORP (10J548),RELAX ADULT DAYCARE CORP,2283 S MONACO PKWY UNIT 107 -108,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Mr GEORGE NAZRYAN,(303) 758-0871,303-704-8156 (cell),,(303) 758-0199,meri.nazaryan89@gmail.com relaxadultdaycare@gmail.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Adult Day,Adult Day Care Facility,39.674767,-104.913048,ADAY
POINT (-104.917915 39.6784099997),1448,PROGRESSIVE HOME HEALTH SERVICES LLC (04D337),PROGRESSIVE HOME HEALTH SERVICES LLC,6000 E EVANS AVE BLDG 1 AUITE 401,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms OLUFUNMILOLA OGUNMODEDE,(720) 339-2129,,,(888) 863-3084,prohomecarehca@gmail.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home Health Agency - HCA license - personal care homemaker,Home Health,39.67841,-104.917915,HCA-PHS
POINT (-104.922195 39.6772799997),1449,TALEM HOME CARE (04A411),TALEM HOME CARE,2186 S HOLLY ST STE 1,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms MARCY KOWALSKI,(303) 647-1800,,,(303) 647-4846,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home Health Agency - HCA license - personal care homemaker,Home Health,39.67728,-104.922195,HCA-PHS
POINT (-104.922195 39.6772799997),1450,TALEM HOME CARE (04V799),TALEM HOME CARE,2186 S HOLLY ST STE 1,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms MARCY KOWALSKI,(303) 647-1800,,,(303) 647-4846,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home Care Agency - In-Home Support Services,Home Health,39.67728,-104.922195,HCA-IHSS
POINT (-104.918861 39.6770060003),1451,AZIN HOME CARE INC (04W784),AZIN HOME CARE INC,2175 S JASMINE ST UNIT 215,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms MARZIEH GHAIVIPANJEH,(720) 404-6704,,,(303) 691-2383,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home Care Agency - In-Home Support Services,Home Health,39.677006,-104.918861,HCA-IHSS
POINT (-104.918716 39.6767229999),1452,CAREBRIDGE (04H770),CAREBRIDGE,2200 S JASMINE ST UNIT 108,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Mr ARMAN PISHKE,(303) 390-2000,,,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home Health Agency - Medicare/Medicaid,Home Health,39.676723,-104.918716,HHA-1819
POINT (-104.917915 39.6784099997),1453,COMMUNITYWORKS INC (10M599),COMMUNITYWORKS INC,6000 E EVANS AVE BLDG 2 STE 260,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Mr ROBERT ANDREWS II,(303) 433-0300,,,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006901,DENVER,80222,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.67841,-104.917915,HCBS-IDD
POINT (-104.924591 39.68861),1454,SPEECH THERAPY OF THE ROCKY MOUNTAINS LLC (04O618),SPEECH THERAPY OF THE ROCKY MOUNTAINS LLC,1540 S GRAPE ST,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms GRETCHEN STORM,(269) 330-1403,JAMES HACKBARTH,(262) 818-1134,(720) 370-3466,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005102,DENVER,80222,Home Health Agency - HCA license only,Home Health,39.68861,-104.924591,HHA-LCE
POINT (-104.935249 39.6709980001),1455,SUITES AT CLERMONT PARK CARE CENTER (020454),SUITES AT CLERMONT PARK CARE CENTER,2480 S CLERMONT ST,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,065344,t,23409231,63/63,DENVER,Mr DON BACKSTROM,(720) 974-3901,Ronnie Brown,(303) 710-6871,(303) 757-6794,tahlem@clcmail.org; gkahookele@clcmail.org,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005300,DENVER,80222,Nursing Home,Assisted Living Residence/Nursing Home,39.670998,-104.935249,S/NF DP
POINT (-104.935394 39.6710049997),1456,CLERMONT PARK ASSISTED LIVING (230463),CLERMONT PARK ASSISTED LIVING,2479 S CLERMONT STREET,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/40,DENVER,Ms MIKAELA CRAIG,(720) 974-7275,Chris Miller,(720) 429-9202,(303) 758-3829,cmiller@clcmail.org,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005300,DENVER,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.671005,-104.935394,ALRONLY
POINT (-104.927528 39.6682400002),1457,ALL THE COMFORT OF HOME INC (04H956),ALL THE COMFORT OF HOME INC,5290 EAST YALE CIR STE 200,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Mr TODD CHAMBERS,(303) 346-1292,,,(303) 346-1299,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005300,DENVER,80222,Home Health Agency - Licensed only,Home Health,39.66824,-104.927528,HCA-LIC
POINT (-104.927528 39.6682400002),1458,ALL THE COMFORT OF HOME - HEALTH LLC (04H521),ALL THE COMFORT OF HOME - HEALTH LLC,5290 E YALE CIR STE 203,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,067547,f,,0/0,ARAPAHOE,Mr TODD CHAMBERS,(303) 346-1292,TODD CHAMBERS,(303) 346-1292,(303) 346-1299,info@allthecomfortofhome.net,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005300,DENVER,80222,Home Health Agency - Medicare/Medicaid,Home Health,39.66824,-104.927528,HHA-1819
POINT (-104.939545 39.6719359998),1459,MENTAL HEALTH CENTER OF DENVER (15J110),MENTAL HEALTH CENTER OF DENVER,4141 EAST DICKENSON PLACE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms KRISTI MOCK,(303) 504-6500,,,(303) 782-0916,forrest.cason@mhcd.org,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005300,DENVER,80222,Community Mental Health Clinic,Mental Health Facility,39.671936,-104.939545,CMHCC
POINT (-104.93261 39.6798129999),1460,AMBERWOOD COURT REHABILITATION AND CARE COMMUNITY (020460),AMBERWOOD COURT REHABILITATION AND CARE COMMUNITY,4686 E ASBURY CIR,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,065034,t,77105753,88/88,DENVER,KIM WATSON,(303) 756-1566,Jesse Cowan,(303) 621-6388,(303) 756-5261,kkerver@vivage.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Nursing Home,Assisted Living Residence/Nursing Home,39.679813,-104.93261,SNF/NF
POINT (-104.933952 39.6802100002),1461,"ROWAN COMMUNITY, INC (020459)","ROWAN COMMUNITY, INC",4601 E ASBURY CIR,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,065206,t,5652508,72/72,DENVER,Mr CONNOR WATSON,(303) 757-1228,Connor Watson,(720) 245-3132,(303) 759-3390,kcoco@vivage.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Nursing Home,Assisted Living Residence/Nursing Home,39.68021,-104.933952,S/NF DP
POINT (-104.933067 39.6794850001),1462,BROOKSHIRE HOUSE REHABILITATION AND CARE COMMUNITY (020403),BROOKSHIRE HOUSE REHABILITATION AND CARE COMMUNITY,4660 E ASBURY CIR,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,065242,t,71787267,61/61,DENVER,Mr CARROLL 'BUDDY' STAKE,(303) 756-1546,"Carroll ""Buddy"" Stake",(720) 833-1077,(303) 248-7520,fholliday@vivage.com; Admin jcowan@vivage.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Nursing Home,Assisted Living Residence/Nursing Home,39.679485,-104.933067,SNF/NF
POINT (-104.935043 39.6820340001),1463,JEWELL CARE CENTER OF DENVER (020416),JEWELL CARE CENTER OF DENVER,4450 EAST JEWELL AVE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,065230,t,77678737,102/102,DENVER,Mr SCOTT MOW,(303) 757-7438,Scott Mow,(720) 607-3204,(303) 757-7467,quietstorm5@comcast.net; Admin KXEvans@savasc.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Nursing Home,Assisted Living Residence/Nursing Home,39.682034,-104.935043,SNF/NF
POINT (-104.937111 39.6821440003),1464,ESTRELLA HOME HEALTH CARE INC (04W739),ESTRELLA HOME HEALTH CARE INC,4155 E JEWELL AVE #816,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,067509,f,,0/0,ARAPAHOE,Ms LAURA GILBERT,(303) 756-6756,Laura Gilbert,(720) 425-2102,(303) 756-1189,laura.gilbert@estrellahomehealth.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Home Health Agency - Medicare/Medicaid,Home Health,39.682144,-104.937111,HHA-1819
POINT (-104.937111 39.6821440003),1465,ESTRELLA HOME HEALTH CARE INC (04P253),ESTRELLA HOME HEALTH CARE INC,4155 E JEWELL AVE #816,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,LAURA GILBERT,(303) 756-6756,,,(303) 756-1189,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Home Health Agency - HCA license - personal care homemaker,Home Health,39.682144,-104.937111,HCA-PHS
POINT (-104.937111 39.6821440003),1466,ESTRELLA HOME HEALTH CARE INC (04D464),ESTRELLA HOME HEALTH CARE INC,4155 E JEWELL AVE #816,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,LAURA GILBERT,(303) 756-6756,,,(303) 756-1189,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Home Care Agency - In-Home Support Services,Home Health,39.682144,-104.937111,HCA-IHSS
POINT (-104.937111 39.6821440003),1467,ALL FOR KIDS HOME HEALTH (04O234),ALL FOR KIDS HOME HEALTH,4155 E JEWELL AVE STE 900,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,t,067532,f,,0/0,ARAPAHOE,Ms ANDREA REITZEL,(720) 456-8054,Andrea Reitzel,(303) 210-3081,(303) 733-7696,Lisa Moseley 832-233-3070 andrea@allforkidshealth.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Home Health Agency - Medicare/Medicaid,Home Health,39.682144,-104.937111,HHA-1819
POINT (-104.937111 39.6821440003),1468,ALL FOR KIDS HOME HEALTH (04Z407),ALL FOR KIDS HOME HEALTH,4155 E JEWELL AVE STE 900,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,DENVER,Ms ANDREA REITZEL,(720) 456-8054,,,(303) 733-7696,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Home Health Agency - HCA license - personal care homemaker,Home Health,39.682144,-104.937111,HCA-PHS
POINT (-104.937111 39.6821440003),1469,ALL FOR KIDS HOME HEALTH (04U763),ALL FOR KIDS HOME HEALTH,4155 E JEWELL AVE SUITE 900,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Ms ANDREA REITZEL,(720) 456-8054,,,(303) 733-7696,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Home Care Agency - In-Home Support Services,Home Health,39.682144,-104.937111,HCA-IHSS
POINT (-104.939392 39.6864199997),1470,SPRAGG CONSULTING LLC (10K186),SPRAGG CONSULTING LLC,1660 SOUTH ALBION ST STE 725,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Mr PAUL SPRAGG,(303) 337-2210,,,(303) 337-4147,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031005104,DENVER,80222,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.68642,-104.939392,HCBS-IDD
POINT (-104.938332 39.6901470002),1471,ASH STREET RTF (2304DZ),ASH STREET RTF,1450 S ASH ST,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/8,DENVER,Ms LISA ABRELE,(303) 759-2673,Joann Toney,(303) 504-7960,(303) 377-1105,joann.toney@mhcd.org,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031015500,DENVER,80222,Assisted Living Residence - Mentally Ill,Assisted Living Residence/Nursing Home,39.690147,-104.938332,ALR/RTF
POINT (-104.919945 39.6678049997),1472,FIREFLY AUTISM (10X368),FIREFLY AUTISM,2695 S JERSEY STREET,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/0,ARAPAHOE,Mr KEN WINN,(303) 759-1192,,,(303) 759-1194,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8031006812,ARAPAHOE,80222,Home and Community Based Services - Intellectual and developmental disabilities,Home and Community Based Services,39.667805,-104.919945,HCBS-IDD
POINT (-104.92218 39.674583),1473,JEWISH GROUP HOME (050409),JEWISH GROUP HOME,2310 S HOLLY ST,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,8/8,ARAPAHOE,Ms SARA LEEPER,(303) 758-1229,Sara Leeper,(303) 623-0251,(303) 756-4745,sleeper@jewishfamilyservice.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005015100,ARAPAHOE,80222,Residential Care Facility for persons with developmental disabilities,Disability Care,39.674583,-104.92218,RCF-DD
POINT (-104.921875 39.6721530003),1474,TENDERCARE AT UNIVERSITY HILLS LLC (2304P4),TENDERCARE AT UNIVERSITY HILLS LLC,2408 S KEARNEY STREET,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,t,95686045,0/10,ARAPAHOE,Ms MARY VARGAS,(303) 758-3787,Beth Atkins,(303) 570-5281,,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005015100,ARAPAHOE,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.672153,-104.921875,ALRONLY
POINT (-104.92984 39.6692810002),1475,ABBYS ASSISTED LIVING I (2304SS),ABBYS ASSISTED LIVING I,2607 S EUDORA PLACE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,f,,0/8,ARAPAHOE,SULASTRI ARDOIN,(720) 338-3606,,,(303) 504-0850,,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005015100,ARAPAHOE,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.669281,-104.92984,ALRONLY
POINT (-104.921028 39.6614110002),1476,A LOVING HAND ASSISTED LIVING INC (2304ZS),A LOVING HAND ASSISTED LIVING INC,3079 S HOLLY PLACE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,t,88089321,8/8,ARAPAHOE,Ms JANNELLE MOLINA,(303) 782-6951,Jannelle Molina,(303) 917-2354,(303) 504-6038,jmolina1222@aol.com,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005015100,ARAPAHOE,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.661411,-104.921028,ALR/ACF
POINT (-104.91404 39.6610830002),1477,SERENITY HOUSE ASSISTED LIVING I (2304O7),SERENITY HOUSE ASSISTED LIVING I,3075 CARTER CIRCLE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,t,20728352,4/8,DENVER,MR MICHAEL ZISLIS,(303) 584-8926,Michael Zislis,(303) 807-3991,(303) 584-9508,michael.zislis@serenityhouse.net,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005015100,ARAPAHOE,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.661083,-104.91404,ALR/ACF
POINT (-104.922165 39.6716650001),1478,SERENITY HOUSE ASSISTED LIVING III (2304WE),SERENITY HOUSE ASSISTED LIVING III,2480 S HOLLY STREET,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,t,59384735,4/8,ARAPAHOE,MR MICHAEL ZISLIS,(303) 758-1932,Michael Zislis,(303) 807-3991,(303) 584-9508,michael.zislis@serenityhouse.net,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005015100,ARAPAHOE,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.671665,-104.922165,ALR/ACF
POINT (-104.917885 39.6614840002),1479,SERENITY HOUSE ASSISTED LIVING V (23W747),SERENITY HOUSE ASSISTED LIVING V,3068 S KEARNEY STREET,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,t,78981824,2/8,ARAPAHOE,MR MICHAEL ZISLIS,(303) 758-7403,Michael Zislis,(303) 584-8926,(303) 584-9508,michael.zislis@serenityhouse.net,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005015100,ARAPAHOE,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.661484,-104.917885,ALR/ACF
POINT (-104.926651 39.6744879998),1480,SERENITY HOUSE ASSISTED LIVING VII (23W735),SERENITY HOUSE ASSISTED LIVING VII,2337 SOUTH FOREST DRIVE,"DENVER, CO 80222",DENVER,CO,80222,01-ACTIVE,f,,t,50053230,3/10,ARAPAHOE,MR MICHAEL ZISLIS,(303) 757-0830,Michael Zislis,(303) 584-8926,(303) 584-9508,michael.zislis@serenityhouse.net,2020-03-01,CDPHE Health Facilities and Emergency Medical Services Division,8005015100,ARAPAHOE,80222,Assisted Living Residence,Assisted Living Residence/Nursing Home,39.674488,-104.926651,ALR/ACF
